"County","Latitude","Longitude","Datum","AQI","NA"
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
"Bronx",40.83606,-73.92009,"WGS84","1 HOUR",NA
